image_id,original_path,source_dataset,original_label,normalized_label,encoded_label,sha256,phash,flagged
img_000025,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-1858497-0001.jpeg,dataset_1,NORMAL,NORMAL,0,f4011ac2ad4623b36aaf9a795e47232c62fbaa6071171903024b2df94ef9b37e,d034c21fbfcb3d10,False
img_000026,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-186900-0001.jpeg,dataset_1,NORMAL,NORMAL,0,ddf72360a66af14c6340c12c0923d500c544274a83f45a5788650cea58e01420,d434c32dbce43cf0,False
img_000027,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-1931427-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a9c469bdfdde8c6b2d9430998a2d7208e66b1b26ee4dc15e217b65420f7d0f47,9065c61aed39b46d,False
img_000028,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-1944537-0001.jpeg,dataset_1,NORMAL,NORMAL,0,151b2bf76167e3ead9331278b8f086ffeb3964a131297b7caa644f80193fbd85,d13be61e164e7d10,False
img_000029,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2107985-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b34e96fcb8a37421bfdf4fdf8774a0bac7881cc92ae6793fc1a099254a0f2e44,9129e23a787938db,False
img_000030,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2123652-0001.jpeg,dataset_1,NORMAL,NORMAL,0,f77d6d4ff3992255db39207d8447aecff78d21f323bce72da5760e7019abfd24,d1a9c61afe693c60,False
img_000031,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2162145-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2aeb3a99c890ab73bfba95c429e3b394d21f1e2b0407b6b39ab4873bbf6445ea,d93ac61fd24b124e,False
img_000032,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-217318-0001.jpeg,dataset_1,NORMAL,NORMAL,0,042b1112a30ab548765daa5ef839e2f114a009e01034003ab1118c483990fee3,913be63a68593c69,False
img_000033,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2233350-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a3c0d551f190b824ec64c4a4f28be44bcb88186c689308fb7fd50e503de264fa,9d6cc75a4547584d,False
img_000034,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2256620-0001.jpeg,dataset_1,NORMAL,NORMAL,0,5a78ecdbdaf10b379e481dfde9abccdb7be44e5bb80956708c3686d4096b039c,897e47124f5e094f,False
img_000035,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2274324-0001.jpeg,dataset_1,NORMAL,NORMAL,0,289c145f9e3cb2af32a724d3f7e90ccd575ee6b5b420458ea3121808bbd7e675,99a9c61ad26b3969,False
img_000036,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2280080-0001.jpeg,dataset_1,NORMAL,NORMAL,0,c9e403e696d843a46c39f8a2ca22b0f66cada7c01c5d726414418fb591fe65bf,917cc65a9d4d398c,False
img_000037,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2298727-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a1187ae41fd3e6afff2298d5a1a460809ae535e001b11e6234108c8ec14c34cf,956c6e1869c73ac3,False
img_000038,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2403676-0001.jpeg,dataset_1,NORMAL,NORMAL,0,ae424fcb3ff89019a48f2894fb341d511fd1ab7d95bdf5060aafb488aec61312,d4bcc20b3de43cb4,False
img_000039,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2477476-0001.jpeg,dataset_1,NORMAL,NORMAL,0,06569e76f11799e6e47bb3f6e90a1df195aba9e69880fd133d3ffa99809a34e7,81afc21af8c939d6,False
img_000040,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2514572-0001.jpeg,dataset_1,NORMAL,NORMAL,0,d954c1a7acba1e21ea4aae64a72cc94da6c40d94f03b32cd1dc03890ac9fa457,9c2b02115b7c78fd,False
img_000041,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2578531-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2399707ead03e0f2824d43ba34b2a292e8c0fc3d204e3e2f6c783f846fe86fd8,8178865ad96d7987,False
img_000042,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2704875-0001.jpeg,dataset_1,NORMAL,NORMAL,0,eb95a6fdfc3e8a1b3783d70a246926e15107e6c872ff178583e5b8ea867e974f,903bd61c98213dbf,False
img_000043,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2728578-0001.jpeg,dataset_1,NORMAL,NORMAL,0,ad7a294b2012e428b7d9cd9f4460a33178d9a144ffec7868bc7f5891447c7cb1,99bf4716965e124a,False
img_000044,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2771774-0001.jpeg,dataset_1,NORMAL,NORMAL,0,462097a224b7f412afb0f207fa41f40b154c6faa3ad31ed909d7b8e7ec2f012d,d0f6c71bc50d318e,False
img_000045,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2798826-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e816de9f35a3971081af4d18622fd0790d90b317b31f44438ac6742e1880f822,d03ec2bbacc43297,False
img_000046,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-283245-0001.jpeg,dataset_1,NORMAL,NORMAL,0,4cebf7eed9aea1c2f47e6d96cd2696082601b2cd4b086939198a5bb274963602,90a5c69ace1ec66e,False
img_000047,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-284601-0001.jpeg,dataset_1,NORMAL,NORMAL,0,708717931d67226fd2a994aee8962c629142ff0c72d4fd4157082e4d7fcbb5d1,d52f021e524f3acb,False
img_000048,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2850034-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1e1149b9479d2a4e281c814da9659eb0da500839b6a2eb070056cab5ccb0b6c7,d064c73bed6d24c4,False
img_000049,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2862975-0001.jpeg,dataset_1,NORMAL,NORMAL,0,cd93dee45af8e37581d9d97e7a2adfe7f49171ddbb3c53c6151ce27741ddbee6,9cf84759012e3d3d,False
img_000050,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2870844-0001.jpeg,dataset_1,NORMAL,NORMAL,0,f27ddc20a3a6d81520c7640d026680b06dd5961de3b274da35d324df537d07c1,c4eeab6bc44a82c7,False
img_000051,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2924895-0001.jpeg,dataset_1,NORMAL,NORMAL,0,498037a5e2f59017205d95701a84c450b7d5435ce54ddce3e1d0f26523e4f05f,d921c71eca0ab96b,False
img_000052,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2959018-0001.jpeg,dataset_1,NORMAL,NORMAL,0,484cd3b55a30b7ca9d8430c5fb327ccd0c04dc05b734f43f66489f3843ad314a,81b7c21bbccc3cf0,False
img_000053,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3065672-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2d6049fcecc978da48ca9ca6bc1e4e7f053592c099e5ef484f5fa988c0840038,9117c71ebcd11a95,False
img_000054,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3098476-0001.jpeg,dataset_1,NORMAL,NORMAL,0,47be01762ee6be35d4e44e715b29cdab47a8f968ba8819e8441bed67717d0c81,d135c73a926f3846,False
img_000055,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3117193-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1f38c57f28c16d9b092c7625c690799a13932a13f91cc588804fd7041ce4fb0a,917a461a5f4d1c6d,False
img_000056,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3170711-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b2803159571a7ff42323526dacf4a94db3f994f2f6e46c59ce128d5f75b93069,9125c63acd79986b,False
img_000057,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3189250-0001.jpeg,dataset_1,NORMAL,NORMAL,0,01c0fd86393c1d436b164335ea4f020d44805f4d08ae9cae9adbd58ec79defc6,d47cc71b9b8b3890,False
img_000058,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3267425-0001.jpeg,dataset_1,NORMAL,NORMAL,0,5b54ec4420fd3047aa6641c9f4905aafbfe99924adb7afdf3fb017568e37a38b,99ee861bc71b054e,False
img_000059,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3293997-0001.jpeg,dataset_1,NORMAL,NORMAL,0,da02e6c07dfcf71354c3836741b82acad883b5ce35c6dec42063d8729d84e9e6,8129c61eda6a3d79,False
img_000060,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3322209-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1aa2861aa60a0a03d23a55b81c50a186f2e05fc51bd47c22d03598211c293102,902bf25a5e4b3959,False
img_000061,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3346259-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b8a6a29d829c35dd402bdab44ac8029c83e75c5d12fa1f78b0be5c58a6c556d9,c13e4f1e49293c6d,False
img_000062,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3395085-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e10bf5a6ec2b76e9c7125d911282fcd871b4532f60ad23c94c0a2f09844f1afa,c525e708fd607d70,False
img_000063,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3396581-0001.jpeg,dataset_1,NORMAL,NORMAL,0,38e03d6fba9f711cca4a287429501eabf4e07ef6b541427e0de2732f51ce4229,d4eca71a831f3907,False
img_000064,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3397442-0001.jpeg,dataset_1,NORMAL,NORMAL,0,8060f372fac1fb77a5a8b7d3c289cf0dd86c97ead772adbdc3ba8963b8ce147f,d474971b8339963a,False
img_000065,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3437568-0001.jpeg,dataset_1,NORMAL,NORMAL,0,6802fb95816fa8e60596ed373ea5bb97c657056f32cce5ae4e09f663cde0c491,913fc61b8c6939e1,False
img_000066,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3459196-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a7d7133e0055b92c132746613eb2429963694b1e2e6a1f7fed84d804aad14e91,d467a32be16ce0e4,False
img_000067,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3464500-0001.jpeg,dataset_1,NORMAL,NORMAL,0,4d7f97dd0bf482641c39670ca503283d2d420c1c0d9265b246efe5dfb361091f,897ec712914f924f,False
img_000068,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3464500-0002.jpeg,dataset_1,NORMAL,NORMAL,0,1083d3e18423959ce021c502dcb732d190b67e33fb2931cb0cf1b9d758f68825,cd3e4317134f1a4d,False
img_000069,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3464500-0003.jpeg,dataset_1,NORMAL,NORMAL,0,48c3795cc55eda6d08c4ae43a1bbf11b6990cc65584b5fd78cf7f8aaec6a9526,c93bc712924f1e4d,False
img_000070,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3487620-0001.jpeg,dataset_1,NORMAL,NORMAL,0,4dbfae8f7a29a9871b5b6e6febc33b2a4d14cbf9b4a0aef37e3db018f92798c3,81a4c63a96cb9e6b,False
img_000071,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3518268-0001.jpeg,dataset_1,NORMAL,NORMAL,0,0a6dbd68b9ffe590bbefb7d5ff67c22c3135c9b511e4898790f7551d7e02bfd5,91a5c60abce03fb6,False
img_000072,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3549035-0001.jpeg,dataset_1,NORMAL,NORMAL,0,ba7617f5f131fc7dc7800c466d1b5d459fc030aa874e80c75c34806e9c6f07b1,9168871a075f5b4f,False
img_000073,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3564811-0001.jpeg,dataset_1,NORMAL,NORMAL,0,67fee093d5f767d75dcb185afeb9f0e65fe40df0c8ed86b3a5295a8006aa9f8e,d474c75a874f3807,False
img_000074,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3624496-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1f5f318a79b80bdc09dcbed55e3e81d7d96e8567a2d25b6b7834c36cb26563f5,942f0f1d4f68cac3,False
img_000075,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3686746-0001.jpeg,dataset_1,NORMAL,NORMAL,0,040be27d329bb91d1528f127f69fd5173058d38d9c5c38d08b39fefbbc561e97,90ef871af92d3825,False
img_000076,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3733696-0001.jpeg,dataset_1,NORMAL,NORMAL,0,709bd31b819c3536136c7c8ba287cd43d226185ebb55e41bfcf7cf43d613f451,80ed867bcd6c654c,False
img_000077,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3782395-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2a9b9fafd5000ad7478cd55f50c2492feae5f59c8f83e5ad2614e944a20556ee,d0fdc259534f1a4a,False
img_000078,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3837280-0001.jpeg,dataset_1,NORMAL,NORMAL,0,0b8604d497872028f6a8e6d68c98ab0efefe59e59872991305d0c71b38cfa1e8,d07cc73f8d4d2c84,False
img_000079,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3921425-0001.jpeg,dataset_1,NORMAL,NORMAL,0,07d2b481acc505cd26005562b07a8c4e823603d815a37e6cadde2a33cc7f6b62,d06eaf19cf28c29a,False
img_000080,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3937418-0001.jpeg,dataset_1,NORMAL,NORMAL,0,23a6157210bf7a7f0df93de9e79e559b6767c1c72db0756d9af0e49046545903,81a1c31acb79f16b,False
img_000081,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3983280-0001.jpeg,dataset_1,NORMAL,NORMAL,0,aa0d938780b50b9a8aeb01eef7909e217002f864d76f285b305387bb90c4bca7,9d2f861a454e5c4f,False
img_000082,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-3985743-0001.jpeg,dataset_1,NORMAL,NORMAL,0,776b392f9584b6a545e53a6db39f62ad20b2ab1d11a140a9c29d147b1db25482,d47e871b870b390e,False
img_000083,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4172448-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e7b72553bb0891f3cd87f4ee3743f87f805e65eca2b269ea905e7b0720c6703a,9c2d421d4a4e79f5,False
img_000084,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4190414-0001.jpeg,dataset_1,NORMAL,NORMAL,0,891d24355ef3314fef747a8ff14264ced38bc62877209e6cca3e22b187f0ac57,946f873a8d2d5cc4,False
img_000085,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4196521-0001.jpeg,dataset_1,NORMAL,NORMAL,0,0866b550af9ea16cb96e7f43bb702f72fb06e01080f93a653aed6768eef5f8c1,8125c61ed64abeea,False
img_000086,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4315572-0001.jpeg,dataset_1,NORMAL,NORMAL,0,61c6f7094e519ac84c66f7994648bca4903c78e0fb7ee921f769a49e778a0f49,d468c75b8dc52ce4,False
img_000087,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4340661-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1266232157dbef06850fc27a1d70b24bf7a690d382e6036ce93b068dd2733fc6,d036c31bcdcd3cc4,False
img_000088,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4363211-0001.jpeg,dataset_1,NORMAL,NORMAL,0,91bd27e4b2d816e7254dceaa83a6c0a08c899297df5131fca4c40b6b3993dd18,913fd61a9d3918d4,False
img_000089,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4511610-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2043b944727b1573ee323bb8066fda38ea53fcf4d85f9d2d72829f0bc27e6827,9178071a5b6d78e5,False
img_000090,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4512-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a301bf55fcab5c11ccad2b46bd0ee216c85e599a6aee52d4833e796bdb09b58e,d47e873a8d3d28c4,False
img_000091,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4513268-0001.jpeg,dataset_1,NORMAL,NORMAL,0,c9cd3a8672836a8518110a2ec734375ae571c4dca5e24ab6966462996dc8e58d,91e9ce58d878585e,False
img_000092,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4534031-0001.jpeg,dataset_1,NORMAL,NORMAL,0,6996504cf378e5eb39b3d84585cc895a4261434813747a3258e55d9399cb8862,d0c4c71bcd6d90e6,False
img_000093,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4675782-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e443dcdb633a8088fa135733ab6ec28dbdf012cf38e95e7e5b70f1a9282fd0ae,d42dcb5f5c4d1c44,False
img_000094,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-472699-0001.jpeg,dataset_1,NORMAL,NORMAL,0,cac09efd971854dd7668d22f0e654b5e690e8cd9e95ffa758ed65b802faf4a8e,90e9c71ecb4e924e,False
img_000095,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4766279-0001.jpeg,dataset_1,NORMAL,NORMAL,0,d7308e52a0f0d5061f8e8b351d2c1ddab7f349317951f26258d6b15851cbac3c,9164861ae93c79ed,False
img_000096,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-4834475-0001.jpeg,dataset_1,NORMAL,NORMAL,0,9c9362820a864766b548872adc2ac75249b1ea74d6ac7939f9b4cfa5929bef3b,817a071a1a4f78fd,False
